geo_id,type,coordinates,highway,lanes,length,maxspeed
6935,LineString,"[[-8.5710072, 41.1756119], [-8.5708926, 41.1755258], [-8.5708142, 41.1754859], [-8.5707194, 41.1754093], [-8.5705788, 41.1752561], [-8.570332, 41.1749977], [-8.570243, 41.1748903], [-8.5702151, 41.174841], [-8.570212, 41.1747946], [-8.5702112, 41.1747055], [-8.5702287, 41.1746242], [-8.5702841, 41.1744645], [-8.5703943, 41.1742276], [-8.5705727, 41.1739419], [-8.5709582, 41.1738854], [-8.5710218, 41.1738699]]",6,0,253.304,0
6936,LineString,"[[-8.5710072, 41.1756119], [-8.5712279, 41.1753214], [-8.5713108, 41.1752506], [-8.5714038, 41.175195], [-8.571506, 41.1751606], [-8.5715703, 41.1751464], [-8.5716346, 41.1751384], [-8.5717547, 41.1751324], [-8.5718382, 41.1751386], [-8.571985, 41.1751588], [-8.5720939, 41.1751704], [-8.572189, 41.1751671], [-8.5722557, 41.1751576], [-8.5723739, 41.1751119], [-8.5724718, 41.1750631], [-8.5728864, 41.1746912], [-8.573112, 41.1745585]]",6,0,229.419,0
6937,LineString,"[[-8.5710072, 41.1756119], [-8.570798, 41.175818], [-8.5705887, 41.1760764], [-8.5704873, 41.1762097], [-8.5704398, 41.1762878]]",6,0,89.12299999999999,0
6938,LineString,"[[-8.5710072, 41.1756119], [-8.5712949, 41.1757366], [-8.5714773, 41.175882], [-8.5715953, 41.1760799], [-8.5717563, 41.1763867], [-8.5718546, 41.1766073]]",6,0,136.694,0
6939,LineString,"[[-8.5840446, 41.1754051], [-8.5841263, 41.1753548], [-8.5841772, 41.1752539], [-8.5841826, 41.1751469]]",2,2,32.741,0
6940,LineString,"[[-8.5840446, 41.1754051], [-8.5830282, 41.1774087], [-8.5829121, 41.1776376]]",2,4,265.723,0
6941,LineString,"[[-8.5735962, 41.1776718], [-8.5737494, 41.1776121], [-8.5737989, 41.1775928], [-8.5740209, 41.1775492], [-8.574232, 41.1775447], [-8.5743838, 41.1775687], [-8.5745131, 41.1775891], [-8.5746436, 41.1776168]]",6,0,91.368,0
6942,LineString,"[[-8.5735962, 41.1776718], [-8.5734209, 41.177757], [-8.5732483, 41.1778437], [-8.5730659, 41.1779052], [-8.5726986, 41.177976], [-8.5722909, 41.1781939], [-8.5721751, 41.1782702], [-8.5720707, 41.178372], [-8.572014, 41.1784571], [-8.5718878, 41.1787959]]",6,0,202.032,0
6943,LineString,"[[-8.5735962, 41.1776718], [-8.5734013, 41.1775716], [-8.5732775, 41.1775254], [-8.5731851, 41.1774732], [-8.5731128, 41.1774123], [-8.5729788, 41.1773356], [-8.5729282, 41.1773017], [-8.5728716, 41.1772739], [-8.5728129, 41.1772492], [-8.572738, 41.1772306], [-8.5726128, 41.1771938], [-8.5724429, 41.1771524], [-8.5723121, 41.1770891], [-8.5721854, 41.1770166], [-8.571976, 41.1768412]]",6,0,166.465,0
6944,LineString,"[[-8.582531, 41.1787347], [-8.5824123, 41.1788854], [-8.5822012, 41.1793801], [-8.5819473, 41.18014], [-8.581907, 41.180256]]",2,2,177.71599999999998,0
6945,LineString,"[[-8.582531, 41.1787347], [-8.5825724, 41.1785832], [-8.5827491, 41.1780689]]",2,4,76.268,0
6946,LineString,"[[-8.5824257, 41.1794192], [-8.5825385, 41.1789475], [-8.5825509, 41.1788928], [-8.582531, 41.1787347]]",2,2,77.123,0
6947,LineString,"[[-8.5737084, 41.1794263], [-8.573755, 41.1792873], [-8.5737739, 41.1791892]]",6,1,26.963,0
6948,LineString,"[[-8.5737084, 41.1794263], [-8.5738842, 41.1794594], [-8.5745351, 41.1796694], [-8.5745763, 41.1796732], [-8.5746031, 41.1796681], [-8.5746299, 41.1796563], [-8.5746978, 41.179606], [-8.574709, 41.1795862], [-8.574724, 41.1795163]]",6,0,101.059,0
6949,LineString,"[[-8.5734255, 41.1794377], [-8.5733364, 41.1794484]]",4,0,7.551,0
6950,LineString,"[[-8.5734255, 41.1794377], [-8.5735037, 41.1794239], [-8.5735711, 41.1794055], [-8.5736327, 41.1793771], [-8.5736851, 41.1793243], [-8.5737739, 41.1791892]]",4,0,42.856,0
6951,LineString,"[[-8.5743982, 41.1794777], [-8.5745435, 41.1795226], [-8.5745834, 41.179527], [-8.5746249, 41.1795274], [-8.5746754, 41.1795239], [-8.574724, 41.1795163]]",6,0,28.391,0
6952,LineString,"[[-8.5825473, 41.1795083], [-8.5824257, 41.1794192]]",6,0,14.203,0
6953,LineString,"[[-8.5825473, 41.1795083], [-8.5825948, 41.1794921], [-8.582652, 41.1794563], [-8.5830915, 41.1791965], [-8.5831923, 41.1791536], [-8.5835933, 41.1790279], [-8.5838585, 41.1788389], [-8.5839576, 41.1787137], [-8.5841551, 41.1786463]]",12,0,168.327,0
6954,LineString,"[[-8.582383, 41.1795489], [-8.5824257, 41.1794192]]",2,2,14.857999999999999,0
6955,LineString,"[[-8.582383, 41.1795489], [-8.5825473, 41.1795083]]",6,0,14.472999999999999,0
6956,LineString,"[[-8.5831214, 41.1808018], [-8.5826344, 41.1805451], [-8.5825813, 41.1805328], [-8.5825313, 41.1805321], [-8.582499, 41.1805342], [-8.5823907, 41.1805609]]",6,0,70.843,0
6957,LineString,"[[-8.5833845, 41.1808397], [-8.5834033, 41.1807876]]",3,0,6.002999999999999,0
6958,LineString,"[[-8.5833845, 41.1808397], [-8.5833148, 41.1808762], [-8.5832641, 41.1808954], [-8.5831314, 41.1809304]]",3,1,23.624000000000002,0
6959,LineString,"[[-8.5833845, 41.1808397], [-8.5833616, 41.1809113], [-8.5833449, 41.1809598], [-8.5833243, 41.181023]]",3,0,20.996,0
6960,LineString,"[[-8.6649933, 41.1548851], [-8.6650576, 41.1549117], [-8.665621, 41.1553977], [-8.6657172, 41.1554742]]",6,0,89.587,0
6961,LineString,"[[-8.6649933, 41.1548851], [-8.6649613, 41.1549002], [-8.6649172, 41.1548941], [-8.6648486, 41.1548372], [-8.6648187, 41.1547992], [-8.6648306, 41.1547745], [-8.6648589, 41.1547599], [-8.6648954, 41.1547629], [-8.6649523, 41.1548038]]",6,0,35.826,0
6962,LineString,"[[-8.6649933, 41.1548851], [-8.6650022, 41.154863], [-8.6649897, 41.1548369], [-8.6649523, 41.1548038]]",6,0,10.485,0
6963,LineString,"[[-8.6667639, 41.1538135], [-8.6669162, 41.1538702]]",6,0,14.225,0
6964,LineString,"[[-8.6667639, 41.1538135], [-8.6657172, 41.1554742]]",6,0,204.4,0
6965,LineString,"[[-8.6667639, 41.1538135], [-8.6663837, 41.1538107], [-8.6658642, 41.1538068]]",6,0,75.33,0
6966,LineString,"[[-8.6603704, 41.1536226], [-8.6606852, 41.1535935], [-8.6608691, 41.1535764], [-8.6616449, 41.1535046], [-8.6618837, 41.153461]]",6,0,128.083,0
6967,LineString,"[[-8.6618837, 41.153461], [-8.6619586, 41.1535681], [-8.6625619, 41.1544307]]",4,0,121.863,0
6968,LineString,"[[-8.6618837, 41.153461], [-8.6616449, 41.1535046], [-8.6608691, 41.1535764], [-8.6606852, 41.1535935], [-8.6603704, 41.1536226]]",6,0,128.083,0
6969,LineString,"[[-8.6668535, 41.1556268], [-8.6667847, 41.1556192], [-8.6666451, 41.1555727], [-8.6665647, 41.1555464], [-8.6665158, 41.1555359], [-8.6663431, 41.1555426], [-8.6661204, 41.1555513], [-8.6658456, 41.155562]]",6,0,86.383,0
6970,LineString,"[[-8.67093, 41.1559574], [-8.6708112, 41.1558062]]",6,0,19.534000000000002,0
6971,LineString,"[[-8.67093, 41.1559574], [-8.6716353, 41.1556787]]",3,2,66.687,0
6972,LineString,"[[-8.6703813, 41.1559761], [-8.6697516, 41.1562218]]",3,2,59.378,0
6973,LineString,"[[-8.6703813, 41.1559761], [-8.6704889, 41.156129]]",6,0,19.241,0
6974,LineString,"[[-8.6698689, 41.1563716], [-8.6697516, 41.1562218]]",3,0,19.336,0
6975,LineString,"[[-8.6698689, 41.1563716], [-8.6704889, 41.156129]]",3,2,58.498000000000005,0
6976,LineString,"[[-8.6672298, 41.1572119], [-8.6667985, 41.1573843]]",3,2,40.881,0
6977,LineString,"[[-8.6697516, 41.1562218], [-8.6691449, 41.1564587]]",3,2,57.218,0
6978,LineString,"[[-8.6697516, 41.1562218], [-8.6698689, 41.1563716]]",3,0,19.336,0
6979,LineString,"[[-8.6688018, 41.156595], [-8.668062, 41.1568874]]",3,2,69.95100000000001,0
6980,LineString,"[[-8.6688018, 41.156595], [-8.6689159, 41.1567516]]",6,0,19.861,0
6981,LineString,"[[-8.6669043, 41.1575409], [-8.6667985, 41.1573843]]",6,0,19.535999999999998,0
6982,LineString,"[[-8.6669043, 41.1575409], [-8.6673318, 41.1573712]]",3,2,40.46,0
6983,LineString,"[[-8.6633526, 41.1587427], [-8.6624353, 41.1590971]]",3,2,86.315,0
6984,LineString,"[[-8.66532, 41.1579665], [-8.6648013, 41.1581742]]",3,2,49.184,0
6985,LineString,"[[-8.66532, 41.1579665], [-8.6652708, 41.1579271], [-8.6648867, 41.1578375]]",4,0,39.677,0
6986,LineString,"[[-8.6625367, 41.1592498], [-8.6624353, 41.1590971]]",6,0,18.983,0
6987,LineString,"[[-8.6625367, 41.1592498], [-8.6627202, 41.1591793], [-8.6634637, 41.1588935]]",3,2,87.134,0
6988,LineString,"[[-8.660271, 41.1601397], [-8.6601742, 41.1599935]]",10,0,18.165,0
6989,LineString,"[[-8.660271, 41.1601397], [-8.6605111, 41.1600477], [-8.6607085, 41.159972], [-8.6607701, 41.1599484], [-8.6613338, 41.1597324]]",3,0,99.837,0
6990,LineString,"[[-8.6601742, 41.1599935], [-8.660271, 41.1601397]]",10,0,18.165,0
6991,LineString,"[[-8.6601742, 41.1599935], [-8.6598353, 41.1601359]]",3,2,32.491,0
6992,LineString,"[[-8.6599324, 41.1602724], [-8.6598353, 41.1601359]]",3,0,17.218,0
6993,LineString,"[[-8.6599324, 41.1602724], [-8.6600423, 41.1602289], [-8.6602313, 41.1601541], [-8.660271, 41.1601397]]",3,0,31.958000000000002,0
6994,LineString,"[[-8.6656412, 41.1548464], [-8.665748, 41.1548481], [-8.6657748, 41.154835], [-8.6657801, 41.1548037]]",12,0,15.128,0
6995,LineString,"[[-8.6656412, 41.1548464], [-8.6652209, 41.1548279], [-8.6650908, 41.1547138]]",12,0,51.971000000000004,0
6996,LineString,"[[-8.6656412, 41.1548464], [-8.6656773, 41.1542588], [-8.6656773, 41.1542353]]",12,0,68.021,0
6997,LineString,"[[-8.6650447, 41.1541222], [-8.6650182, 41.1541394], [-8.6650098, 41.154206]]",12,0,10.368,0
6998,LineString,"[[-8.6649523, 41.1548038], [-8.665029, 41.1547579], [-8.6650908, 41.1547138]]",12,0,15.332,0
6999,LineString,"[[-8.6649523, 41.1548038], [-8.6649897, 41.1548369], [-8.6650022, 41.154863], [-8.6649933, 41.1548851]]",6,0,10.485,0
7000,LineString,"[[-8.6649523, 41.1548038], [-8.6648954, 41.1547629], [-8.6648589, 41.1547599], [-8.6648306, 41.1547745], [-8.6648187, 41.1547992], [-8.6648486, 41.1548372], [-8.6649172, 41.1548941], [-8.6649613, 41.1549002], [-8.6649933, 41.1548851]]",6,0,35.826,0
7001,LineString,"[[-8.6630998, 41.1549764], [-8.6628727, 41.1546443]]",4,0,41.535,0
7002,LineString,"[[-8.6650908, 41.1547138], [-8.6652209, 41.1548279], [-8.6656412, 41.1548464]]",12,0,51.971000000000004,0
7003,LineString,"[[-8.6650908, 41.1547138], [-8.665029, 41.1547579], [-8.6649523, 41.1548038]]",12,0,15.332,0
7004,LineString,"[[-8.6650908, 41.1547138], [-8.6649901, 41.1546139], [-8.6649727, 41.1545503], [-8.6649795, 41.1544694], [-8.6649916, 41.1543513], [-8.6650098, 41.154206]]",12,0,59.578,0
7005,LineString,"[[-8.6657801, 41.1548037], [-8.6657748, 41.154835], [-8.665748, 41.1548481], [-8.6656412, 41.1548464]]",12,0,15.128,0
7006,LineString,"[[-8.6097218, 41.1408406], [-8.6096861, 41.14073], [-8.6096627, 41.1406576]]",4,2,20.941999999999997,0
7007,LineString,"[[-8.6097218, 41.1408406], [-8.6098466, 41.1408556], [-8.6099196, 41.1408664], [-8.6100138, 41.1408932]]",2,3,25.245,5
7008,LineString,"[[-8.6097218, 41.1408406], [-8.6096474, 41.1408361], [-8.6095399, 41.1408427], [-8.6093941, 41.1408586], [-8.6091553, 41.1409062], [-8.6089187, 41.1409654], [-8.6080481, 41.1411762], [-8.6071438, 41.1413884], [-8.6069992, 41.1414228], [-8.6060005, 41.1416454], [-8.6053578, 41.1417817], [-8.6052058, 41.1418007], [-8.6049702, 41.1418291], [-8.6047517, 41.1418317], [-8.604549, 41.1418105], [-8.6044658, 41.1418008], [-8.6042568, 41.1417727], [-8.6039886, 41.1417594], [-8.6036183, 41.1417898], [-8.6027466, 41.1418973], [-8.6016708, 41.1420294], [-8.6012758, 41.1420457], [-8.6008666, 41.142038], [-8.6004706, 41.1420094], [-8.6000628, 41.1419492], [-8.5996175, 41.1418424], [-8.5993224, 41.1417604], [-8.5990934, 41.1416731], [-8.5985669, 41.1414528], [-8.5983884, 41.1413709], [-8.5973512, 41.1409148], [-8.5961053, 41.1403349], [-8.5960126, 41.1402909], [-8.5955137, 41.1400658], [-8.5953472, 41.1400048], [-8.5951064, 41.1399492], [-8.5949254, 41.1399239], [-8.594702, 41.1399093], [-8.59369, 41.1399903], [-8.5907859, 41.1402182], [-8.5904321, 41.140252], [-8.5901145, 41.1403299], [-8.5898428, 41.1404441], [-8.5895852, 41.1405769], [-8.5894586, 41.1406541], [-8.5893198, 41.1407388], [-8.5889041, 41.1410538], [-8.5883493, 41.141429], [-8.5878536, 41.141836], [-8.5876888, 41.1420236], [-8.5871563, 41.1426605], [-8.5870674, 41.1427645], [-8.5869893, 41.1428449], [-8.5867621, 41.1430393], [-8.5866474, 41.1431219]]",2,3,2152.54,5
7009,LineString,"[[-8.663849, 41.1587425], [-8.6637365, 41.1585868]]",6,0,19.709,0
7010,LineString,"[[-8.663849, 41.1587425], [-8.6641369, 41.1586286], [-8.6643338, 41.1585501], [-8.6645966, 41.1584466], [-8.664789, 41.1583708], [-8.6648326, 41.1583535], [-8.6649022, 41.1583246]]",3,2,99.667,0
7011,LineString,"[[-8.6202762, 41.1427557], [-8.6200047, 41.1425597], [-8.6195602, 41.1422586], [-8.6193616, 41.1421211], [-8.6190967, 41.1419378], [-8.6189421, 41.1418249], [-8.6188434, 41.1417529], [-8.6186843, 41.1418616]]",6,0,181.803,0
7012,LineString,"[[-8.6202762, 41.1427557], [-8.6205486, 41.143002], [-8.6208878, 41.1433087], [-8.6210819, 41.1434587], [-8.6213768, 41.1436282], [-8.6215808, 41.1436959]]",6,0,153.046,0
7013,LineString,"[[-8.6173763, 41.1445776], [-8.6174159, 41.1445092], [-8.617529, 41.1443238], [-8.6178113, 41.1439195], [-8.6182111, 41.1434166], [-8.6182205, 41.1433974], [-8.6182205, 41.1433853], [-8.6182178, 41.1433702], [-8.6182098, 41.143352], [-8.6182044, 41.1433389], [-8.6181964, 41.1433258], [-8.6181679, 41.1432917]]",6,0,162.005,0
7014,LineString,"[[-8.6173763, 41.1445776], [-8.6173447, 41.144574], [-8.6172671, 41.1446119], [-8.6169962, 41.1447517], [-8.6169171, 41.1448273]]",6,0,48.622,0
7015,LineString,"[[-8.5979585, 41.1478065], [-8.5979365, 41.1477584], [-8.597607, 41.146708]]",6,0,125.671,0
7016,LineString,"[[-8.5988057, 41.1481634], [-8.5986128, 41.1482614], [-8.5985455, 41.1482886], [-8.5984758, 41.1483104], [-8.5984424, 41.1483251], [-8.5984206, 41.1483447], [-8.5984037, 41.1483679]]",4,2,41.222,0
7017,LineString,"[[-8.6501685, 41.1483068], [-8.6500968, 41.1482812], [-8.6500282, 41.1482718], [-8.6499772, 41.1482468], [-8.6499493, 41.1482195], [-8.64994, 41.1481914], [-8.6499384, 41.1481493]]",12,0,29.31,0
7018,LineString,"[[-8.6244105, 41.1482953], [-8.6243847, 41.1482846], [-8.6241792, 41.1481991]]",3,2,22.125,5
7019,LineString,"[[-8.6244105, 41.1482953], [-8.6246802, 41.1484329], [-8.6251009, 41.1485741]]",3,2,65.843,0
7020,LineString,"[[-8.5985652, 41.1483815], [-8.5986167, 41.148366], [-8.5986566, 41.1483558], [-8.5987452, 41.1483499], [-8.5988153, 41.1483492], [-8.5996936, 41.1485109], [-8.5999308, 41.1485584], [-8.6004745, 41.1486761], [-8.6005827, 41.1486949]]",3,2,174.41400000000002,0
7021,LineString,"[[-8.5985652, 41.1483815], [-8.5985453, 41.1483696], [-8.5985254, 41.1483607], [-8.5985019, 41.1483561], [-8.5984783, 41.148356], [-8.5984037, 41.1483679]]",3,2,14.46,0
7022,LineString,"[[-8.6251009, 41.1485741], [-8.6251966, 41.1486163]]",3,2,9.286,0
7023,LineString,"[[-8.6251009, 41.1485741], [-8.6251953, 41.1485882], [-8.6253632, 41.1486118], [-8.6254153, 41.1486163]]",3,1,26.75,0
7024,LineString,"[[-8.598275, 41.1500247], [-8.5982166, 41.1501287]]",2,2,12.556,0
7025,LineString,"[[-8.598275, 41.1500247], [-8.5982973, 41.150058], [-8.5983295, 41.1500863], [-8.5983697, 41.150108], [-8.5984156, 41.1501219], [-8.5984682, 41.1501293]]",9,0,21.054000000000002,0
7026,LineString,"[[-8.6577108, 41.1509873], [-8.6580056, 41.1509137]]",3,0,26.004,0
7027,LineString,"[[-8.6577108, 41.1509873], [-8.6573042, 41.1511072]]",3,0,36.561,0
7028,LineString,"[[-8.6577108, 41.1509873], [-8.6574193, 41.1509978], [-8.6572137, 41.1509819], [-8.6571191, 41.1509746], [-8.6569223, 41.1509299], [-8.6567204, 41.1508388], [-8.6565492, 41.1506999], [-8.6563693, 41.1504707]]",10,0,137.295,0
7029,LineString,"[[-8.6641986, 41.1512379], [-8.6641928, 41.1512654], [-8.6641934, 41.151295], [-8.6642186, 41.1513343], [-8.6643214, 41.1514322], [-8.664398, 41.1515111], [-8.6644681, 41.1515997], [-8.6645089, 41.1516742], [-8.6645367, 41.1517585], [-8.6645335, 41.1518367], [-8.6645043, 41.1519149], [-8.6644623, 41.1519822], [-8.6644106, 41.1520741], [-8.6642488, 41.1523145]]",6,0,133.141,0
7030,LineString,"[[-8.6641986, 41.1512379], [-8.6642129, 41.1512407], [-8.6643293, 41.1512802], [-8.6644361, 41.1513269], [-8.664543, 41.1513929]]",6,0,33.841,0
7031,LineString,"[[-8.6641986, 41.1512379], [-8.6639353, 41.1511852], [-8.6638427, 41.151163]]",6,0,30.948,0
7032,LineString,"[[-8.6545972, 41.1521884], [-8.6548318, 41.1521627], [-8.6549801, 41.1521406]]",3,0,32.506,0
7033,LineString,"[[-8.6545972, 41.1521884], [-8.6542713, 41.1521921], [-8.654084, 41.1521728], [-8.6537948, 41.1521431], [-8.6536234, 41.1521318], [-8.6533256, 41.1521123], [-8.6528866, 41.152126], [-8.6525101, 41.1521631], [-8.6522508, 41.1522271], [-8.6519687, 41.1523277], [-8.6516768, 41.1524811]]",3,0,254.352,0
7034,LineString,"[[-8.6313575, 41.1526165], [-8.6313658, 41.1525248], [-8.6313904, 41.1523228], [-8.631399, 41.1520837], [-8.6313561, 41.1519479], [-8.6312966, 41.1518881], [-8.6312531, 41.1518445], [-8.6310281, 41.1517015], [-8.6308001, 41.151644], [-8.6305498, 41.1516317]]",6,0,155.05200000000002,0
7035,LineString,"[[-8.6313575, 41.1526165], [-8.6314958, 41.1526267], [-8.6322412, 41.1526766], [-8.6324659, 41.1526157], [-8.6325567, 41.1525169], [-8.6325981, 41.1524198], [-8.6326555, 41.1521738], [-8.6327321, 41.1520394]]",10,1,163.02100000000002,0
7036,LineString,"[[-8.6313575, 41.1526165], [-8.6314821, 41.1526802], [-8.6321685, 41.1527301]]",3,1,70.346,0
7037,LineString,"[[-8.6313575, 41.1526165], [-8.6309917, 41.1526006], [-8.6308068, 41.1525922], [-8.6306176, 41.1525836]]",3,3,62.056999999999995,0
7038,LineString,"[[-8.6550634, 41.1526434], [-8.6551677, 41.1526213], [-8.6566241, 41.1523163], [-8.6567356, 41.1522923]]",12,0,145.347,0
7039,LineString,"[[-8.6550634, 41.1526434], [-8.6550248, 41.1525443], [-8.6549367, 41.1523764]]",6,0,31.558000000000003,0
7040,LineString,"[[-8.662172, 41.1527895], [-8.6623982, 41.1527871], [-8.6626795, 41.1527794]]",4,0,42.508,0
7041,LineString,"[[-8.662172, 41.1527895], [-8.662054, 41.1528003], [-8.661801, 41.1528233]]",4,0,31.288,0
7042,LineString,"[[-8.6616064, 41.1528413], [-8.6613144, 41.1528777]]",4,0,24.781,0
7043,LineString,"[[-8.6616064, 41.1528413], [-8.661801, 41.1528233]]",4,0,16.415,0
7044,LineString,"[[-8.6616064, 41.1528413], [-8.6615542, 41.1529061], [-8.6615375, 41.1529646]]",4,0,15.08,0
7045,LineString,"[[-8.6499853, 41.1530432], [-8.6498911, 41.1530591], [-8.6497761, 41.1530555]]",6,0,17.72,0
7046,LineString,"[[-8.6499853, 41.1530432], [-8.6500373, 41.1529896], [-8.6501597, 41.1528402], [-8.6502546, 41.1527246], [-8.650385, 41.1525654], [-8.6504978, 41.1524278], [-8.6506785, 41.1522074], [-8.6509794, 41.1521062]]",6,0,137.183,0
7047,LineString,"[[-8.6497761, 41.1530555], [-8.6494393, 41.1526413], [-8.6494193, 41.1526221], [-8.6492417, 41.1524757], [-8.6491802, 41.1524367]]",6,0,85.49700000000001,0
7048,LineString,"[[-8.6616708, 41.1531425], [-8.6618837, 41.153461]]",4,0,39.648,0
7049,LineString,"[[-8.6498971, 41.1532061], [-8.6498367, 41.153131], [-8.6498099, 41.1530976], [-8.6497761, 41.1530555]]",6,0,19.572,0
7050,LineString,"[[-8.6498971, 41.1532061], [-8.6499476, 41.1531185], [-8.6499853, 41.1530432]]",6,0,19.567,0
7051,LineString,"[[-8.6323899, 41.1532779], [-8.6325522, 41.1533045]]",6,0,13.907,0
7052,LineString,"[[-8.6323899, 41.1532779], [-8.6324109, 41.1530755], [-8.6324219, 41.1529498], [-8.6325093, 41.1528164], [-8.6325684, 41.1527709], [-8.6326976, 41.1527191], [-8.6328135, 41.152688]]",3,1,82.756,0
7053,LineString,"[[-8.6575401, 41.1539892], [-8.6573147, 41.1537435], [-8.6572828, 41.1537097]]",12,0,37.816,0
7054,LineString,"[[-8.6267103, 41.154224], [-8.6266975, 41.1543652], [-8.6267489, 41.1545072]]",3,4,32.103,0
7055,LineString,"[[-8.6267103, 41.154224], [-8.6264536, 41.1534234], [-8.6264142, 41.1532995], [-8.6263789, 41.1531888], [-8.6262477, 41.1527769], [-8.6262287, 41.1527172], [-8.626206, 41.1526457]]",3,3,180.505,0
7056,LineString,"[[-8.6267489, 41.1545072], [-8.6267682, 41.1545719]]",3,4,7.374,0
7057,LineString,"[[-8.6267682, 41.1545719], [-8.6268235, 41.1547252], [-8.626851, 41.1548157], [-8.6269265, 41.1549251]]",3,4,41.696000000000005,0
7058,LineString,"[[-8.6628727, 41.1546443], [-8.6628412, 41.1546566], [-8.6628139, 41.1546672]]",11,0,5.542999999999999,0
7059,LineString,"[[-8.6628727, 41.1546443], [-8.6620814, 41.153519], [-8.661785, 41.1530975]]",4,0,194.61700000000002,0
7060,LineString,"[[-8.6623392, 41.1547008], [-8.6619943, 41.1548196]]",6,0,31.754,0
7061,LineString,"[[-8.6623392, 41.1547008], [-8.6625014, 41.1546891], [-8.6625878, 41.1546937], [-8.6626654, 41.154705], [-8.6627823, 41.1547447]]",6,0,38.248000000000005,0
7062,LineString,"[[-8.6627823, 41.1547447], [-8.6629701, 41.1550209]]",4,0,34.503,0
7063,LineString,"[[-8.6269265, 41.1549251], [-8.6269552, 41.1549825]]",3,0,6.82,0
7064,LineString,"[[-8.6269265, 41.1549251], [-8.6269362, 41.1548296], [-8.6269388, 41.1548018], [-8.6269104, 41.1547034], [-8.6268664, 41.1545679]]",3,1,40.457,0
7065,LineString,"[[-8.6132878, 41.1552594], [-8.6132841, 41.1549111]]",3,0,38.73,0
7066,LineString,"[[-8.6132878, 41.1552594], [-8.6133856, 41.1552927], [-8.613537, 41.1553245]]",3,2,22.145,0
7067,LineString,"[[-8.6629701, 41.1550209], [-8.6629919, 41.1550134], [-8.6630082, 41.1550078], [-8.6630645, 41.1549885], [-8.6630998, 41.1549764]]",11,0,11.933,0
7068,LineString,"[[-8.6629701, 41.1550209], [-8.6631037, 41.1552215], [-8.6636813, 41.1560667]]",4,0,130.64600000000002,0
7069,LineString,"[[-8.6120065, 41.155031], [-8.6119892, 41.155085], [-8.6119666, 41.155139], [-8.6119399, 41.1551879], [-8.6119105, 41.1552348]]",4,0,24.119,0
